Title,Title_link,partial_entry,rev_wrap,Headline,Field1
Really good!,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r417341771-Tibits-London_England.html,"The last time I went somewhere like this was in Zurich, so it was nice to stumble upon this place in London.

The food was good quality, tasted fresh (clearly hadn't been out long), and there was a great selection. Vegetarian, vegan and gluten-free diets...More",Date of visit: September 2016,Really good!,"The last time I went somewhere like this was in Zurich, so it was nice to stumble upon this place in London.The food was good quality, tasted fresh (clearly hadn't been out long), and there was a great selection. Vegetarian, vegan and gluten-free diets are well catered for. Staff were friendly and helpful. Just little things, like having a tap and plastic cups accessible for diners to help themselves to tap water, were really well thought out. I would definitely return."
Its what it is....fast veggiesomething,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r416226146-Tibits-London_England.html,"If I worked in this area, this would be my goto lunch spot as a Vegan.  For dinner its a platefull of things.  None of which actually justify you filling the plate , so you end up with a melle of temperature, texture,  spice and...More,Dear Andrew,

Thank you for your review. We charge £2.40/100 grams for lunch and £2.70/100 grams for dinner. An average dinner will cost around £12-£15, which is quite reasonable for central London. We offer a daily seasonal selection of 40 different dishes. 
We hope to...More",Date of visit: September 2016,Its what it is....fast veggiesomething,"If I worked in this area, this would be my goto lunch spot as a Vegan. For dinner its a platefull of things. None of which actually justify you filling the plate , so you end up with a melle of temperature, texture, spice and scale and after 5 mins a pile of could flavoured stuff. I enjoyed parts of the place, but the plate weighing process..lucrative if you choose lots of heavy veg or water...and the getting drinks on your own etc made an evening pre theater meal feel a bit school dinners for me......but with london city prices .....so look around Tasty, not that cheap"
Perfect vegandinner,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r416018993-Tibits-London_England.html,"Perfect dinner with my son, who is coeliac. All the food had a little V if it contained gluten, so it was nice and easy for him to choose the right dishes. The restaurant was perfectly located near Picadelly in it's own little charming area...More",Date of visit: September 2016,Perfect vegandinner,"Perfect dinner with my son, who is coeliac. All the food had a little V if it contained gluten, so it was nice and easy for him to choose the right dishes. The restaurant was perfectly located near Picadelly in it's own little charming area with a couple of other restaurants. You pay buy weight and we paid around 15 £ for a full plate and 22 £ for a bottle of Pinot Griggio, tapwater was free of charge and a small plate of dessert was 3-4 £ each.The food was really good and the variety was okay for us. You have to get the drink and the food yourselves which is why I only give it four stars."
Exactly the same quality like in Switzerland :),https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r416015702-Tibits-London_England.html,"I was very pleasantly surprised when I walked into Tibits and all exactly looked like in Switzerland. Everything was constructed the same, and I knew how the whole running goes. The food tasted exactly the same like in Switzerland it was just perfect! The value...More,Thank you for your lovely review. We are happy you had a great time at tibits during your stay in London.",>,Exactly the same quality like in Switzerland :),"I was very pleasantly surprised when I walked into Tibits and all exactly looked like in Switzerland. Everything was constructed the same, and I knew how the whole running goes. The food tasted exactly the same like in Switzerland it was just perfect! The value for money were better than here in Switzerland. The stuff were very friendly and cheerful. The location were easy to find, it is a bit away from all the noise at the Piccadilly Circus but they are still very close to the center."
Love this place !,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r415412790-Tibits-London_England.html,I love coming here. I have recently become vegan and this restaurant offers inspiration and does not make me feel like a freak !  The weighing food is a good idea - although it's easy to spend a lot of money because most of the...More,Date of visit: September 2016,Love this place !,"I love coming here. I have recently become vegan and this restaurant offers inspiration and does not make me feel like a freak ! The weighing food is a good idea - although it's easy to spend a lot of money because most of the food is ""wet"" and therefore heavy !! - it is also absolutely delicious! The setting for the restaurant is also very good . Relaxed, open, light and very conducive to conversation."
Great pre-theatre meal,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r415036355-Tibits-London_England.html,"I first discovered Tibits about a year ago and have eaten there nearly every time I've been down to London since. I've eaten there both with family/friends and on my own and had a very enjoyable experience each time. There is plenty of seating, including...More",Date of visit: July 2016,,
Expensive for what you get,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r414578725-Tibits-London_England.html,"The restaurant is nice and the atmosphere is fun and vibrant. I think the concept (you fill your plate, weigh it and pay according to weight) is fabulous. However, it is definitely expensive for what you get. The food could definitely be much tastier. There...More",Date of visit: September 2016,,
"Fabulous veggie, vegan and gluten free options - love this place!",https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r413138293-Tibits-London_England.html,"Have been here a number of times over a number of years and, for a veggie who can't eat dairy or gluten, it is fabulous!  Some people say it's expensive - but it really depends on how much you load up your plate.  The huge...More",Date of visit: August 2016,,
Great food but poor service and expensive,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r412785766-Tibits-London_England.html,Me and my boyfriend visited here and wasn't sure what to expect. We got there and it was a buffet style restaurant. We filled our plates and cost £14!! This is very expensive even for London! The food was good though and there was a...More,Date of visit: August 2016,Great food but poor service and expensive,Me and my boyfriend visited here and wasn't sure what to expect. We got there and it was a buffet style restaurant. We filled our plates and cost £14!! This is very expensive even for London! The food was good though and there was a big selection. The staff weren't very friendly and didn't even say hello! Not the best experience but good food.
,,,,,
Fantastic,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r412200631-Tibits-London_England.html,"Brilliant set up
Great location 
Wonderful vegan choices 
Nice friendly staff 
Wish we had one in Leicester 
Nice interior
Good food prices 
Nice bar area 
Fresh food 
Will return :)",Date of visit: August 2016,Fantastic,Brilliant set upGreat location Wonderful vegan choices Nice friendly staff Wish we had one in Leicester Nice interiorGood food prices Nice bar area Fresh food Will return :)
Veggie heaven,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r411187492-Tibits-London_England.html,"This is my wife's favourite restaurant in London but I've only been a couple of times, most recently a fortnight ago. It's a self-serve buffet affair where you take as much as you want and then pay by the weight of the food on the...More",Date of visit: August 2016,Veggie heaven,"This is my wife's favourite restaurant in London but I've only been a couple of times, most recently a fortnight ago. It's a self-serve buffet affair where you take as much as you want and then pay by the weight of the food on the plate. The choice of food is quite extensive, with warm and cold dishes and salads from various parts of the world, some more plain, some more spicy. Everything is fresh and tasty and all sorts of combinations seem to work well. There are also some nice-looking desserts (although I didn't try any last time) and a juice bar with a wide array of options.I really like the feeling of having eaten a meal which is fresh and healthy, not to mention tasty, and this place certainly ticks those boxes very well."
Lovely vegetarian food and setting,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r410669323-Tibits-London_England.html,Beautiful surroundings and nice food. You help yourself from a buffet of 100s vegetarian options. Your plate is weighed for what you put on it !,Date of visit: August 2016,Lovely vegetarian food and setting,Beautiful surroundings and nice food. You help yourself from a buffet of 100s vegetarian options. Your plate is weighed for what you put on it !
"Great veggie food, central location",https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r410372767-Tibits-London_England.html,"I was here for an event which was all vegan food and it was delicious! 
I can't really comment on the service or the menu as it was a buffet but everything I tried was really good! 
Especially the sausage rolls!",Date of visit: August 2016,"Great veggie food, central location",I was here for an event which was all vegan food and it was delicious! I can't really comment on the service or the menu as it was a buffet but everything I tried was really good! Especially the sausage rolls!
Delicious vegetarian food,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r410073090-Tibits-London_England.html,I have visited Tibits many times and always been very content. The buffet offers a great selection of warm and cold dishes as well as mouth watering deserts. It is very appetizing and kept fresh and stocked. You pay per weight. It's not cheap but...More,Date of visit: August 2016,Delicious vegetarian food,"I have visited Tibits many times and always been very content. The buffet offers a great selection of warm and cold dishes as well as mouth watering deserts. It is very appetizing and kept fresh and stocked. You pay per weight. It's not cheap but worth it. A lunch will cost you 12-15 pounds + drinks. The seating area is inviting, atmosphere is quiet but energizing. I think this place is best for a small groups of friends, or just for two. It also works well if you need to eat on your own."
Amazing Food well made,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r409609595-Tibits-London_England.html,"I went to Tibits for the first time last Saturday. A great experience from getting served to food to answer to questions.

They do a really excellent range of freshly cooked Veggie food, great selection of cold and hot foods.

I often go to Indian...More",Date of visit: August 2016,Amazing Food well made,"I went to Tibits for the first time last Saturday. A great experience from getting served to food to answer to questions.They do a really excellent range of freshly cooked Veggie food, great selection of cold and hot foods.I often go to Indian restaurants, where they do lunch time buffets. They are well priced but the risk is you end of eating far too much.With Tibits, they sell by weight, so you can try in small portions and just enjoy the food.I felt very good after eating here with no side effects in comparison to the Indians I tend to use.Will go back at some stage"
Good food and lots of vegan options!,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r408711615-Tibits-London_England.html,"I was happy we finally ventured out to Oxford Circus and found this place! The food was very good, I like the buffet style, I LOVED how the vast majority of menu items were vegan and the price was good. To be fair, I'm not...More",Date of visit: August 2016,Good food and lots of vegan options!,"I was happy we finally ventured out to Oxford Circus and found this place! The food was very good, I like the buffet style, I LOVED how the vast majority of menu items were vegan and the price was good. To be fair, I'm not a big eater but I paid for my bf and I and we didn't spend much. We ate 3 plates between us and spent less than we did with one serving each at other places."
Excellent Eatery,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r407934627-Tibits-London_England.html,"Tibits is a great vegetarian restaurant that appeals especially to vegetarians and vegans.  A variety of tantilizing cuisines that change daily...some seasonal.  It is located off the beaten path near Piccadilly Circus and other great designer stores for great shopping.  

After you leave the buffet,...More",>  >  >  >,Excellent Eatery,"Tibits is a great vegetarian restaurant that appeals especially to vegetarians and vegans. A variety of tantilizing cuisines that change daily...some seasonal. It is located off the beaten path near Piccadilly Circus and other great designer stores for great shopping. After you leave the buffet, your plate is weighed at the bar where you may also order a beverage. The restaurant is clean and is surrounded by other restaurants if you are traveling with a non-vegetarian. Outdoor seating is available. Staff is nice."
Complete gem,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r407510540-Tibits-London_England.html,"Simply delicious, wide variety food. Lovely vibe in the restaurant. Perfect blend of relaxed and special decor. Couldn't be better in my opinion!",Date of visit: August 2016,Complete gem,"Simply delicious, wide variety food. Lovely vibe in the restaurant. Perfect blend of relaxed and special decor. Couldn't be better in my opinion!"
Completely enjoyable!!!!,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r405891613-Tibits-London_England.html,"It's a wonderful option for veggies and vegan ppl, but also for every single person who wants to have a healthy and delicious food. The atmosphere is so calm and friend even when the restaurant is in the center of the city. The service is...More",>  >,Completely enjoyable!!!!,"It's a wonderful option for veggies and vegan ppl, but also for every single person who wants to have a healthy and delicious food. The atmosphere is so calm and friend even when the restaurant is in the center of the city. The service is really good. I don't have any doubt I'll go back a few more times.Price very reasonable considering the good service, food and the location. Highly recommended!"
,,,,,
Wonderful Place!!,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r405873593-Tibits-London_England.html,"Excellent restaurant for eating vegan or vegetarian with real quality food and really well cooked. 
The location is perfect, and the Price reasonable! Loved it!!",Date of visit: August 2016,Wonderful Place!!,"Excellent restaurant for eating vegan or vegetarian with real quality food and really well cooked. The location is perfect, and the Price reasonable! Loved it!!"
A different restaurant,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r405777112-Tibits-London_England.html,"This is a vegetarian restaurant very well located in London, close to Piccadilly Circus, the food is excellent, and what surprised me most was the way to run the restaurant as it is a self service free bufett, but you pay the weight of what...More",Date of visit: August 2016,,
YUM everytime!,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r405697557-Tibits-London_England.html,"Totally love this restaurant - I could eat here every day! they have an amazing selection of veggie & vegan food - and lots of GF options too. The thing is, everything just tastes incredible. The vegan sticky toffee pudding and vegan cream was out...More",Date of visit: August 2016,YUM everytime!,"Totally love this restaurant - I could eat here every day! they have an amazing selection of veggie & vegan food - and lots of GF options too. The thing is, everything just tastes incredible. The vegan sticky toffee pudding and vegan cream was out of this world. I wish i could just sit there all day and eat everything! Love this place and think I'll probably plan my birthday there as the downstairs looks even more attractive than upstairs."
LOVE ITTTTT,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r405577474-Tibits-London_England.html,"This is one of my favorite restaurants in London. 
I love their unique way of serving food. 
all vegetarian. 

They will change your idea of veg food.",Date of visit: August 2016,,
GREAT FOOD AND DRINKS,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r404157300-Tibits-London_England.html,Lovely restaurant in a central location. Mediterranean and Middle Eastern buffet with lots of fresh food to choose from. Great choice of cocktails and drinks. Staff very polite and friendly. Lively atmosphere and vibe. We liked it so much we went twice.,Date of visit: June 2016,GREAT FOOD AND DRINKS,Lovely restaurant in a central location. Mediterranean and Middle Eastern buffet with lots of fresh food to choose from. Great choice of cocktails and drinks. Staff very polite and friendly. Lively atmosphere and vibe. We liked it so much we went twice.
Refreshing approach,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r403395506-Tibits-London_England.html,"Really enjoyed the food. Service is by buffet style and you pay by the weight of your food which increases in price from Breakfast - Lunch then Dinner. A great selection of hot and cold, Vegetarian and Vegan food. I'll be back!",Date of visit: August 2016,Refreshing approach,"Really enjoyed the food. Service is by buffet style and you pay by the weight of your food which increases in price from Breakfast - Lunch then Dinner. A great selection of hot and cold, Vegetarian and Vegan food. I'll be back!"
Great cocktails great prices,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r402493183-Tibits-London_England.html,Stopped here with my wife for a few quick cocktails before our evening meal. We sat outside as the weather was amazing and had a cocktail. The atmosphere inside was great didn't know you were 2 minutes from all the hustle and bustle of Oxford...More,Date of visit: August 2016,Great cocktails great prices,Stopped here with my wife for a few quick cocktails before our evening meal. We sat outside as the weather was amazing and had a cocktail. The atmosphere inside was great didn't know you were 2 minutes from all the hustle and bustle of Oxford Street. Great place to quickly recharge. Can't comment on this he food but our cocktail were great.
Great lunch,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r401933460-Tibits-London_England.html,"A perfect place to have a vegetarian lunch. They have a large variety of items, all very fresh and tasty. Nice setup too, not fancy but cosy and nice.",Date of visit: August 2016,Great lunch,"A perfect place to have a vegetarian lunch. They have a large variety of items, all very fresh and tasty. Nice setup too, not fancy but cosy and nice."
Great food concept,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r401868989-Tibits-London_England.html,"Great place for a vegetarian choice. Varied selection of interesting and healthy foods. There is a hot and cold selection and the food is charged on the weight of what you have selected.

Great place for children as they supply a space for children to...More",Date of visit: September 2015,Great food concept,Great place for a vegetarian choice. Varied selection of interesting and healthy foods. There is a hot and cold selection and the food is charged on the weight of what you have selected.Great place for children as they supply a space for children to play with activities. Great part of London. Easy to find; relaxed place and there is always someone on hand to explain the concept.
Favourite vegetarian restaurant in London,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r400730782-Tibits-London_England.html,We try to come here whenever we're in London.  My husband is vegetarian and I am vegan and there is always plenty of choice.  We love the idea of trying a little of as many dishes as you like.  The staff are very attentive and...More,Date of visit: July 2016,Favourite vegetarian restaurant in London,We try to come here whenever we're in London. My husband is vegetarian and I am vegan and there is always plenty of choice. We love the idea of trying a little of as many dishes as you like. The staff are very attentive and pleasant and ready to explain how it all works. We came on a busy Friday night and found the atmosphere very relaxing.
,,,,,
"Great food, great idea!",https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r400323676-Tibits-London_England.html,I love Tibits! I found it while looking for somewhere to take a vegetarian friend and I've been back many times since despite being a bona fide carnivore. There is a great selection and although it isn't cheap I like that you only pay for...More,Date of visit: August 2016,"Great food, great idea!",I love Tibits! I found it while looking for somewhere to take a vegetarian friend and I've been back many times since despite being a bona fide carnivore. There is a great selection and although it isn't cheap I like that you only pay for what you choose; it makes me consider my choices better and generally enjoy my meal more than I would at a normal eat as much as you can buffet. I've never tried the desserts but my companions said they were great. Sometimes can be busy but never seems to take too long to be seated and there are seats outside for the summer weather.
Veggie-licious,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r399660928-Tibits-London_England.html,"Came here for dinner on a busy Saturday night and was very impressed.  The staff were great at explaining how it worked - basically grab a plate, select your food and then it's weighed.
The food is really clearly labelled, I love that they tell...More",Date of visit: July 2016,Veggie-licious,"Came here for dinner on a busy Saturday night and was very impressed. The staff were great at explaining how it worked - basically grab a plate, select your food and then it's weighed.The food is really clearly labelled, I love that they tell you what all foods have garlic, and there's a great selection. My mum, who is not vegetarian, loved the selection and the fact that you can try a little of everything. They had a great selection of desserts as well and if you're too full there's some brownies you can take away!The fact that they sell a nice selection of alcoholic drinks as well was a nice bonus.For anyone who is veggie or vegan or just wants to try something different I would definately recommend it"
Favorite Veggie Spot in London,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r399241623-Tibits-London_England.html,"After a trip to London last year I made it a point to revisit this restaurant on my trip this year.  The location is a little bit hard to find, near Oxford Circus and Piccadilly Circus on a very narrow side street.  Once you turn...More,Thank you for your review. We are happy you like the food and enjoy tibits experience. 
See you back soon.",>,Favorite Veggie Spot in London,"After a trip to London last year I made it a point to revisit this restaurant on my trip this year. The location is a little bit hard to find, near Oxford Circus and Piccadilly Circus on a very narrow side street. Once you turn the corner you find a charming little side street with a few restaurants including my favorite, Tibits. As a vegetarian, when I'm traveling there are a few things I look for when dining just due to sheer time including, speed, quality, choice and selection. For vegetarians or vegans, this isn't always as easy. The large chains in London have some healthier selections, but not many choices. Lots of dairy as well.Tibits is a buffet style restaurant that provides multiple choices for your meal. The day I visited they had this delicious soy crumble flatbread, lasagnas, various pasta dishes, potatoes, many salads, yummy toffee pudding and several other dessert choices, and many other ethic foods available. If you just want to make a fresh, hearty salad with some tofu cubes, you can do that too. Just like any other buffet, you weigh your choices and pay by weight. Mine was around $12USD, which is comparable if not better than your average Whole Foods hot meal buffet and way more tasty. This style is fast, healthy, and provides a lot of choices for your meal, which is ideal. They have a variety of coffee/tea drinks available as well and nice indoor and outdoor seating.I'll always make a point to visit, really checks off all the boxes and was my favorite meal of the trip yet again. Thank you Tibits!"
Great veggie and vegan food in central London,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r398354791-Tibits-London_England.html,"I've been here before but today was vegan day so we had lunch.  You choose your food from a buffet and then it's weighed and you are charged accordingly.  Fairly pricey but it is just off Regent Street in London!  Good for tired shoppers and...More,Dear Cheaton,

Thank you for your review. We hope to see you again soon for our weekly Vegan Tuesdays. 
Have a lovely weekend.",Date of visit: July 2016,Great veggie and vegan food in central London,I've been here before but today was vegan day so we had lunch. You choose your food from a buffet and then it's weighed and you are charged accordingly. Fairly pricey but it is just off Regent Street in London! Good for tired shoppers and also in the evenings.
Great vegan buffet,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r397751246-Tibits-London_England.html,My husband is a fairly new vegan just over 6 months now and it's really hard to go out to restaurants when you are a vegan.  It was really lovely to go somewhere where we didn't have to worry about what was in the food!...More,Date of visit: July 2016,Great vegan buffet,My husband is a fairly new vegan just over 6 months now and it's really hard to go out to restaurants when you are a vegan. It was really lovely to go somewhere where we didn't have to worry about what was in the food!The way they work here is you put what food you would like from the buffet in your plate and once your finished you go to the counter and they weigh your plate of food this will tell you how much the plate of food costs.The one bit of advice I would give would be to have estimates of how much everything costs as until you get to the till you have no idea how much your food will be!
buffet  veggie style,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r396898725-Tibits-London_England.html,"For a buffet there are amazing flavours.
the non tuna, tuna mayonnaise, the pies and the veggie tartare  totally lovely",Date of visit: June 2016,buffet veggie style,"For a buffet there are amazing flavours.the non tuna, tuna mayonnaise, the pies and the veggie tartare totally lovely"
Love this place,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r396626690-Tibits-London_England.html,"I've been to Tibits many times and recommend widely - lovely food, a meal enjoyed at your own pace (not dictated by waiting staff or kitchen), lots of vegan options. Even non-vegetarian friends suggest this place as a meeting point. One of my favourite spots...More,Dear Ruth,
Thank you for your review and being a regular guest. We hope to see you back soon.",Date of visit: June 2016,Love this place,"I've been to Tibits many times and recommend widely - lovely food, a meal enjoyed at your own pace (not dictated by waiting staff or kitchen), lots of vegan options. Even non-vegetarian friends suggest this place as a meeting point. One of my favourite spots in London whether for a quick bite or longer meal."
"Decent Vegetarian food, reasonable price.",https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r394965655-Tibits-London_England.html,"It was our first visit to this Vegetarian restaurant and a Saturday night. Initially it seemed a bit chaotic, but a friendly waiter found us a table and explained the procedure for choosing the food. Basically it’s a self-service buffet where you get charged depending...More",Date of visit: July 2016,"Decent Vegetarian food, reasonable price.","It was our first visit to this Vegetarian restaurant and a Saturday night. Initially it seemed a bit chaotic, but a friendly waiter found us a table and explained the procedure for choosing the food. Basically it’s a self-service buffet where you get charged depending on the weight of what you’ve chosen; you order your drinks at the bar at the same time. There was lots of choice and we enjoyed our meal. We paid around forty quid for two including a bottle of decent wine, which for the location I reckon it was quite reasonable."
Delicious food in very comfortable surroundings,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r394718242-Tibits-London_England.html,"Some really fantastic and interesting dishes on this buffet. The environment is luxurious. The prices are high. I thought the desserts could be improved. The sticky toffee pudding wasn't sticky, it was dried out.",Date of visit: July 2016,Delicious food in very comfortable surroundings,"Some really fantastic and interesting dishes on this buffet. The environment is luxurious. The prices are high. I thought the desserts could be improved. The sticky toffee pudding wasn't sticky, it was dried out."
"Nice food, very friendly staff, typical London prices",https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r394327120-Tibits-London_England.html,"We sought this place out after reading about it in The Vegetarian magazine (by the Vegetarian Society).  The two members of staff we encountered were both very friendly and helpful.  The only reason I've given Titbits a 4 instead of a 5 is because, as...More",Date of visit: July 2016,"Nice food, very friendly staff, typical London prices","We sought this place out after reading about it in The Vegetarian magazine (by the Vegetarian Society). The two members of staff we encountered were both very friendly and helpful. The only reason I've given Titbits a 4 instead of a 5 is because, as with everywhere else in that part of London, the prices seemed a bit expensive for what we were eating. We ate breakfast there (it's all buffet food and you pay by weight, handy for not piling the plate too high and wasting food) and there was a nice big range of things to try."
,,,,,
Unusual restaurant,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r392464519-Tibits-London_England.html,"The location of the restaurant is brilliant, on a secluded lane off Regent Street, with a lovely atmosphere. Would definitely recommend sitting outside if possible. 

We found the style of the restaurant very confusing, and although having booked we were unsure whether or not we...More,Dear Olivia,

Thank you for your review. Everyday a friendly member of staff is welcoming you at the door, show your booking table and explains how tibits works. We are sorry for the confusion it caused you but be assured we will work on it....More",Date of visit: July 2016,Unusual restaurant,"The location of the restaurant is brilliant, on a secluded lane off Regent Street, with a lovely atmosphere. Would definitely recommend sitting outside if possible. We found the style of the restaurant very confusing, and although having booked we were unsure whether or not we were supposed to seat ourselves or wait for a member of staff, which was not made clear. Having then been allocated a table, whilst inside collecting our food it was taken by someone else, which caused a slight problem and a member of staff was not on hand to resolve it.The buffet style of the restaurant works really well, however, I felt that it focussed more on dips and side dishes such as onion rings and would have preferred a larger selection of the more main dishes.Overall, improvements could be made on the workings of the restaurant, however, all members of staff I encountered were very helpful and friendly, and the food was enjoyable overall."
Birthday dinner,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r391866086-Tibits-London_England.html,"We always enjoy eating at Tibits. Lots of choice and lots of decisions on which of the yummy dishes to try. Usually feel healthy and full going to Tibits. Great place. Quirky design. Quality inventive vegetarian food. It's nice that 
1. The menu of food...More",Date of visit: July 2016,Birthday dinner,"We always enjoy eating at Tibits. Lots of choice and lots of decisions on which of the yummy dishes to try. Usually feel healthy and full going to Tibits. Great place. Quirky design. Quality inventive vegetarian food. It's nice that 1. The menu of food on choice changes regularly, maybe once a month2. The food is finished and replenished frequently on the bar so it is fresh. A good sign as well that people are taking/ eating/ enjoying it all"
disappointed,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r391862255-Tibits-London_England.html,"I wasn't expecting such a tasteless food. very disappointed. definitely one of the worst vegetarian restaurants I have ever been.,Dear Sara,

Thank you for your review. We are very sorry to read you did not like the food. We are working very hard to be creative and we change our menu everyday on a seasonal basis.",Date of visit: July 2016,disappointed,I wasn't expecting such a tasteless food. very disappointed. definitely one of the worst vegetarian restaurants I have ever been.
Yummy selection,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r391514241-Tibits-London_England.html,"This was my first visit but my partner had been before. A nicely decorated restaurant which is a self service buffet style event of forty dishes, these were mainly cold and all vegetarian. Be careful with the amount you load onto your plate, it's tempting...More",Date of visit: July 2016,Yummy selection,"This was my first visit but my partner had been before. A nicely decorated restaurant which is a self service buffet style event of forty dishes, these were mainly cold and all vegetarian. Be careful with the amount you load onto your plate, it's tempting to have a bit of everything but your plate is charged on its weight. We had two very sufficient meals for £20. There is water available so costs can be kept down if you want."
vegetarian food and sticky toffee pudding,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r391494023-Tibits-London_England.html,"We came across tthis by chance when going to one of the events taking place on Regent Street every Sunday in July. 
It is a self service buffet where you pay for food by weight. All the food is vegetarian and some is vegan and...More",>  >,vegetarian food and sticky toffee pudding,"We came across tthis by chance when going to one of the events taking place on Regent Street every Sunday in July. It is a self service buffet where you pay for food by weight. All the food is vegetarian and some is vegan and there are hot dishes just as vegetable stew with rice and cold dishes -a huge variety of salads, hummus, etc . The food is quite health conscious which is why it was a surprise to see the not as healthy but very tasty desserts- apple crumble, sticky toffee pudding and tiramisu. There is a good choice of drinks, hot, cold, alcoholic, non alcoholic. It is suitable for all ages and all appetite sizes."
Maybe best vegan food in london!,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r391197244-Tibits-London_England.html,"Amazing crew in amazing place. Great food and lot of vegan or vegetarian possibilities + good bear :),Thank you Patrick :)",>,Maybe best vegan food in london!,Amazing crew in amazing place. Great food and lot of vegan or vegetarian possibilities + good bear :)
Cool take out / eat in,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r391117478-Tibits-London_England.html,"Busy vegetarian (am not one) restaurant on Heddon St. Rotating dishes (I assume daily specials), all look super tasty. Wide variety available and the cheese jalapeño bites are a real treat!",Date of visit: July 2016,Cool take out / eat in,"Busy vegetarian (am not one) restaurant on Heddon St. Rotating dishes (I assume daily specials), all look super tasty. Wide variety available and the cheese jalapeño bites are a real treat!"
Reasonably priced vegan food in a nice setting,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r390911046-Tibits-London_England.html,"We enjoyed our visit to Tibits last night. We liked the idea that they weigh your food and that determines the price, so you are in control of how much food you eat. There is a variety of dishes to choose from and there is...More",Date of visit: July 2016,Reasonably priced vegan food in a nice setting,"We enjoyed our visit to Tibits last night. We liked the idea that they weigh your food and that determines the price, so you are in control of how much food you eat. There is a variety of dishes to choose from and there is a clear labelling system so you can immediately tell whether a certain dish is vegan, gluten-free, has dairy products, has eggs etc. Every dish we tried was dekicious, I particularly liked the turkish pide, the frittata, the salads (especially green beans and nuts and greek salad). Everything is tasty, perhaps slightly too oily hence a 4 instead of a 5. I will definitely come back."
Vegan Heaven,https://www.tripadvisor.com/ShowUserReviews-g186338-d1016181-r389899042-Tibits-London_England.html,"This is my third time in London and as a vegan I was curious to try vegan restaurants in the city. One of my first destinations was Tibits. Bedsides the amazing location (right by regent street) the pay-what-you-eat system is fair and avoid waste.
But...More",>,Vegan Heaven,"This is my third time in London and as a vegan I was curious to try vegan restaurants in the city. One of my first destinations was Tibits. Bedsides the amazing location (right by regent street) the pay-what-you-eat system is fair and avoid waste.But the main factor that made me come back many and many times to the restaurant during this trip (bringing friends and family to visit the place) is the amazing flavor of food. As a vegan, I am used with few and boring options. At Tibits, I often found myself confused between so many great choices and wanted to try them all. Most of the times I ended up loving dishes that I wouldn't even try in other places.Totally worth the visit for vegans, vegetarians, and even meat eaters who wants to experiment new things :)"
